Timestamp(ms),Current(uA)
608810,62667.918
608820,63728.313
608830,64055.379
608840,64317.258
608850,64388.281
608860,64364.727
608870,64389.363
608880,64377.090
608890,64362.461
608900,64329.453
608910,64336.035
608920,64398.648
608930,64410.414
608940,64447.957
608950,71032.914
608960,74005.516
608970,75271.445
608980,70523.148
608990,61812.336
609000,77529.313
609010,85226.000
609020,91063.836
609030,89374.430
609040,93877.945
609050,89166.328
609060,86607.086
609070,100420.367
609080,109100.844
609090,106394.719
609100,102002.344
609110,100605.203
609120,99967.438
609130,102168.719
609140,102530.203
609150,101257.539
609160,95746.875
609170,98199.133
609180,100303.508
609190,99386.461
609200,107003.438
609210,110904.102
609220,109706.781
609230,108803.805
609240,108588.602
609250,108896.883
609260,101947.688
609270,101622.234
609280,102750.781
609290,109414.867
609300,102785.734
609310,100097.609
609320,108571.211
609330,114438.188
609340,116029.680
609350,117023.531
609360,117311.922
609370,117467.984
609380,117450.086
609390,117804.789
609400,117926.406
609410,118099.930
609420,117802.797
609430,118812.586
609440,118032.313
609450,118000.281
609460,117739.641
609470,117908.391
609480,117717.477
609490,117887.258
609500,117762.250
609510,117988.211
609520,117991.023
609530,118055.688
609540,118086.930
609550,118428.156
609560,118336.156
609570,117984.680
609580,117451.375
609590,117895.805
609600,117963.047
609610,118230.680
609620,118192.648
609630,118412.609
609640,117909.672
609650,117757.234
609660,117822.516
609670,118087.727
609680,117886.258
609690,118027.695
609700,117800.141
609710,118024.406
609720,117989.438
609730,118079.023
609740,117721.734
609750,117824.406
609760,117701.109
609770,117888.977
609780,117409.461
609790,117430.961
609800,117617.984
609810,117640.297
609820,115727.992
609830,116586.828
609840,117087.070
609850,117448.305
609860,117474.305
609870,117777.094
609880,117530.000
609890,117586.391
609900,117817.289
609910,118192.820
609920,117861.063
609930,118716.016
609940,118424.531
609950,118250.648
609960,118015.188
609970,118222.289
609980,118033.633
609990,118262.992
610000,117979.180
610010,118226.547
610020,118016.188
610030,118140.188
610040,117977.094
610050,118264.813
610060,118279.359
610070,118166.391
610080,117620.297
610090,117879.344
610100,117926.094
610110,118138.453
610120,118210.008
610130,118475.727
610140,118305.109
610150,117856.047
610160,117973.305
610170,118146.516
610180,117980.148
610190,118202.445
610200,117894.680
610210,118187.180
610220,117949.781
610230,118222.844
610240,118035.648
610250,118086.172
610260,117873.000
610270,117919.039
610280,117556.219
610290,117003.852
610300,117409.281
610310,117770.477
610320,117087.836
610330,60319.176
610340,23453.818
610350,9881.130
610360,5296.541
610370,5047.710
610380,6647.932
610390,7875.054
610400,6932.583
610410,6204.114
610420,5355.355
610430,4918.777
610440,4697.726
610450,4556.203
610460,4453.578
610470,4376.804
610480,4311.094
610490,4445.724
610500,4447.512
610510,4410.321
610520,4391.813
610530,4393.030
610540,4391.516
610550,4444.860
610560,4440.592
610570,4402.854
610580,4403.473
610590,4401.726
610600,4392.732
610610,4383.010
610620,4362.881
610630,4355.115
610640,4350.405
610650,4343.182
610660,4339.936
610670,4330.603
610680,4322.685
610690,4319.982
610700,4316.378
610710,4318.213
610720,4312.565
610730,4305.347
610740,4304.215
610750,4297.847
610760,4298.260
610770,4296.681
610780,4294.275
610790,4294.847
610800,4291.385
610810,4293.880
610820,4289.259
610830,4288.480
610840,4289.474
610850,4285.462
610860,4289.275
610870,4291.838
610880,4292.182
610890,4295.215
610900,4290.311
610910,4287.986
610920,4286.237
610930,4281.582
610940,4282.889
610950,4279.088
610960,4285.023
610970,4285.827
610980,4286.499
610990,4288.568
611000,4286.638
611010,4288.824
611020,4287.357
611030,4287.523
611040,4289.064
611050,4281.715
611060,4282.592
611070,4282.157
611080,4282.380
611090,4286.433
611100,4284.660
611110,4284.755
611120,4284.162
611130,4285.508
611140,4285.464
611150,4281.206
611160,4285.250
611170,4283.436
611180,4281.592
611190,4282.801
611200,4280.553
611210,4282.438
611220,4281.070
611230,4279.988
611240,4280.798
611250,4278.797
611260,4281.861
611270,4283.463
611280,4282.585
611290,4281.334
611300,4278.222
611310,4282.768
611320,4283.310
611330,4283.737
611340,4285.229
611350,4281.742
611360,4282.096
611370,4279.589
611380,4277.653
611390,4277.839
611400,4274.807
611410,4278.562
611420,4277.768
611430,4278.797
611440,4283.541
611450,4279.537
611460,4278.031
611470,4276.278
611480,4274.288
611490,4274.438
611500,4271.414
611510,4275.489
611520,4275.663
611530,4277.009
611540,4279.674
611550,4278.665
611560,4279.243
611570,4279.922
611580,4279.406
611590,4280.672
611600,4278.248
611610,4277.215
611620,4276.050
611630,4277.596
611640,4281.011
611650,4278.944
611660,4281.869
611670,4281.942
611680,4279.319
611690,4281.098
611700,4275.966
611710,4278.247
611720,4278.373
611730,4277.597
611740,4280.118
611750,4276.117
611760,4279.704
611770,4281.459
611780,4283.000
611790,4284.733
611800,4282.844
611810,4282.594
611820,4277.145
611830,4276.383
611840,4279.954
611850,4277.035
611860,4280.033
611870,4278.034
611880,4279.168
611890,4280.300
611900,4278.719
611910,4280.927
611920,4279.188
611930,4278.409
611940,4282.726
611950,4282.935
611960,4284.605
611970,4283.359
611980,4281.291
611990,4283.914
612000,4279.287
612010,4279.625
612020,4276.624
612030,4273.969
612040,4277.289
612050,4273.389
612060,4276.559
612070,4278.642
612080,4277.777
612090,4280.028
612100,4276.035
612110,4274.259
612120,4273.623
612130,4272.482
612140,4274.941
612150,4275.133
612160,4278.971
612170,4278.963
612180,4274.164
612190,4275.526
612200,4274.663
612210,4274.373
612220,4273.312
612230,4272.591
612240,4276.158
612250,4273.703
612260,4275.160
612270,4276.500
612280,4278.682
612290,4279.969
612300,4274.908
612310,4274.910
612320,11673.063
612330,15754.351
612340,17252.801
612350,32718.734
612360,42834.395
612370,46556.965
612380,47817.570
612390,48399.938
612400,48607.191
612410,48455.602
612420,48315.055
612430,48272.258
612440,48493.602
612450,48584.379
612460,48634.137
612470,48644.871
612480,48622.195
612490,48434.801
612500,48362.063
612510,48062.590
612520,48154.574
612530,56125.293
612540,56087.813
612550,56053.633
612560,55978.449
612570,55959.668
612580,55910.934
612590,55868.117
612600,55861.246
612610,55851.672
612620,55816.844
612630,55657.898
612640,55398.961
612650,55450.785
612660,55360.664
612670,55481.715
612680,55468.434
612690,55305.922
612700,55405.047
612710,55470.391
612720,55543.316
612730,55375.012
612740,55259.070
612750,55318.125
612760,55410.852
612770,55441.563
612780,55484.945
612790,55424.098
612800,55471.523
612810,58740.563
612820,61029.570
612830,61720.723
612840,61893.023
612850,62144.551
612860,62140.211
612870,62195.781
612880,62245.891
612890,62418.680
612900,62446.223
612910,62420.398
612920,62303.973
612930,62298.664
612940,62268.770
612950,62186.645
612960,62158.051
612970,62195.484
612980,62274.426
612990,62354.875
613000,62355.836
613010,62446.121
613020,62428.867
613030,62287.801
613040,62271.645
613050,62292.641
613060,62298.695
613070,62295.059
613080,60545.574
613090,57727.180
613100,56790.148
613110,56489.848
613120,56310.188
613130,56150.766
613140,55916.805
613150,55846.066
613160,55726.820
613170,55636.621
613180,55703.188
613190,55687.246
613200,55627.918
613210,55737.520
613220,55698.676
613230,59692.270
613240,62497.738
613250,63473.270
613260,63841.813
613270,64141.059
613280,64138.031
613290,64026.121
613300,64014.379
613310,63938.250
613320,63884.543
613330,63960.367
613340,63924.156
613350,63943.770
613360,64016.148
613370,64255.406
613380,71138.508
613390,73981.422
613400,75159.578
613410,69247.297
613420,62481.727
613430,77505.352
613440,85255.406
613450,90575.469
613460,89369.555
613470,93393.391
613480,88880.359
613490,86514.789
613500,100637.109
613510,109104.953
613520,105946.477
613530,101815.852
613540,100563.531
613550,99880.023
613560,102545.953
613570,102695.180
613580,101140.367
613590,96009.102
613600,97975.805
613610,100122.117
613620,99270.781
613630,106821.406
613640,110777.266
613650,109543.172
613660,108647.883
613670,108486.883
613680,108641.289
613690,101660.922
613700,101415.852
613710,102976.227
613720,109396.727
613730,102509.016
613740,99824.914
613750,108719.602
613760,114601.031
613770,116146.492
613780,117165.578
613790,117335.273
613800,117503.578
613810,117404.188
613820,117830.156
613830,118020.719
613840,118216.391
613850,117865.039
613860,118843.328
613870,118053.602
613880,118036.375
613890,117899.234
613900,118094.445
613910,117928.578
613920,118173.477
613930,117986.555
613940,118129.227
613950,117813.547
613960,117931.406
613970,117915.852
613980,118238.766
613990,118284.805
614000,117981.594
614010,117518.086
614020,117836.594
614030,117850.391
614040,118161.203
614050,118077.813
614060,118389.906
614070,117860.422
614080,117530.297
614090,117612.625
614100,117926.766
614110,117762.406
614120,118128.828
614130,117807.328
614140,118019.664
614150,117899.078
614160,117813.102
614170,117607.742
614180,117641.539
614190,117388.773
614200,117611.820
614210,117083.227
614220,116978.313
614230,117431.148
614240,117793.594
614250,116266.781
614260,116525.344
614270,117111.266
614280,117441.281
614290,117456.656
614300,117635.195
614310,117463.391
614320,117581.953
614330,117621.617
614340,118102.820
614350,117751.484
614360,118277.414
614370,118398.891
614380,118243.414
614390,117844.242
614400,117992.297
614410,117883.930
614420,118057.406
614430,117841.344
614440,118021.219
614450,117720.063
614460,117911.117
614470,117675.680
614480,117975.500
614490,117870.398
614500,117905.125
614510,117329.086
614520,117359.266
614530,117545.313
614540,117906.672
614550,117970.242
614560,118213.102
614570,118111.531
614580,117653.750
614590,117657.586
614600,117894.297
614610,117754.430
614620,117900.813
614630,117581.250
614640,118106.453
614650,117772.266
614660,118118.359
614670,117732.664
614680,117644.680
614690,117453.383
614700,117593.414
614710,117221.797
614720,116797.758
614730,117026.172
614740,117454.320
614750,117226.242
614760,71019.086
614770,27406.078
614780,11331.386
614790,5693.716
614800,4968.058
614810,7958.941
614820,8060.583
614830,7130.038
614840,6124.609
614850,5516.144
614860,4941.825
614870,4597.481
614880,4407.192
614890,4303.748
614900,4252.864
614910,4245.150
614920,4331.546
614930,4355.835
614940,4354.557
614950,4361.391
614960,4376.169
614970,4484.551
614980,4545.360
614990,4472.872
615000,4398.361
615010,4330.308
615020,4295.954
615030,4272.619
615040,4263.282
615050,4253.664
615060,4246.575
615070,4240.424
615080,4232.340
615090,4233.159
615100,4229.504
615110,4226.086
615120,4224.778
615130,4219.573
615140,4220.893
615150,4216.096
615160,4212.975
615170,4213.330
615180,4208.035
615190,4211.278
615200,4210.396
615210,4209.387
615220,4204.722
615230,4200.294
615240,4204.133
615250,4202.629
615260,4204.642
615270,4204.536
615280,4200.912
615290,4201.947
615300,4200.232
615310,4200.377
615320,4199.710
615330,4196.634
615340,4199.006
615350,4198.597
615360,4199.307
615370,4199.426
615380,4196.056
615390,4198.734
615400,4197.307
615410,4195.815
615420,4198.267
615430,4198.675
615440,4198.507
615450,4195.025
615460,4195.199
615470,4195.096
615480,4194.075
615490,4195.025
615500,4194.163
615510,4193.868
615520,4192.074
615530,4190.577
615540,4194.246
615550,4191.472
615560,4195.507
615570,4198.882
615580,4199.406
615590,4200.043
615600,4194.132
615610,4196.637
615620,4195.936
615630,4191.420
615640,4192.553
615650,4190.125
615660,4191.378
615670,4190.615
615680,4189.593
615690,4190.573
615700,4190.769
615710,4190.875
615720,4189.795
615730,4189.266
615740,4192.411
615750,4191.014
615760,4194.184
615770,4196.323
615780,4190.076
615790,4190.447
615800,4187.142
615810,4189.076
615820,4190.449
615830,4190.694
615840,4190.510
615850,4187.781
615860,4190.723
615870,4190.217
615880,4186.747
615890,4190.820
615900,4193.006
615910,4192.275
615920,4193.337
615930,4193.255
615940,4196.572
615950,4192.183
615960,4187.560
615970,4188.116
615980,4187.476
615990,4191.547
616000,4192.167
616010,4193.351
616020,4191.873
616030,4189.712
616040,4189.896
616050,4187.890
616060,4188.901
616070,4189.392
616080,4187.182
616090,4190.262
616100,4189.155
616110,4191.383
616120,4191.530
616130,4186.541
616140,4189.742
616150,4188.287
616160,4188.651
616170,4189.152
616180,4186.933
616190,4189.523
616200,4187.623
616210,4186.528
616220,4187.832
616230,4188.503
616240,4191.453
616250,4189.576
616260,4187.531
616270,4188.528
616280,4186.897
616290,4190.587
616300,4188.970
616310,4188.911
616320,4192.610
616330,4190.443
616340,4193.079
616350,4193.719
616360,4193.314
616370,4192.284
616380,4189.780
616390,4190.992
616400,4186.094
616410,4184.762
616420,4187.668
616430,4187.311
616440,4188.084
616450,4185.705
616460,4187.064
616470,4189.796
616480,4189.357
616490,4191.066
616500,4192.259
616510,4193.328
616520,4196.221
616530,4191.878
616540,4192.617
616550,4191.023
616560,4190.279
616570,4190.996
616580,4190.717
616590,4194.683
616600,4195.774
616610,4195.795
616620,4194.194
616630,4191.427
616640,4195.443
616650,4195.129
616660,4194.218
616670,4193.098
616680,4190.089
616690,4192.065
616700,4191.140
616710,4193.655
616720,4193.815
616730,4193.531
616740,4196.913
616750,8679.294
616760,14251.197
616770,17151.170
616780,24694.262
616790,39934.422
616800,45643.004
616810,47646.078
616820,48397.254
616830,48739.004
616840,48750.113
616850,48550.727
616860,48450.563
616870,48599.574
616880,48763.438
616890,48823.148
616900,48837.750
616910,48828.230
616920,48690.180
616930,48592.559
616940,48553.199
616950,47848.309
616960,50066.887
616970,56258.680
616980,56075.160
616990,56007.957
617000,56063.895
617010,55927.754
617020,55963.293
617030,55983.543
617040,56016.531
617050,56001.066
617060,55852.680
617070,55639.484
617080,55515.391
617090,55492.926
617100,55659.398
617110,55583.586
617120,55595.094
617130,55635.836
617140,55811.648
617150,55739.047
617160,55555.945
617170,55419.563
617180,55377.824
617190,55390.906
617200,55396.879
617210,55560.352
617220,55555.082
617230,55634.734
617240,57108.008
617250,60428.758
617260,61605.848
617270,62036.480
617280,62215.480
617290,62314.082
617300,62375.020
617310,62438.676
617320,62411.207
617330,62617.508
617340,62670.219
617350,62434.891
617360,62363.727
617370,62365.152
617380,62350.188
617390,62298.289
617400,62266.082
617410,62298.293
617420,62394.277
617430,62502.910
617440,62456.328
617450,62537.133
617460,62651.875
617470,62591.559
617480,62528.395
617490,62636.371
617500,62588.645
617510,62585.020
617520,58912.781
617530,57329.590
617540,56838.770
617550,56567.836
617560,56525.207
617570,56318.535
617580,56038.488
617590,55956.754
617600,56047.367
617610,56179.125
617620,56284.762
617630,56177.996
617640,56077.352
617650,56215.613
617660,57800.219
617670,62136.984
617680,63518.707
617690,64164.371
617700,64405.211
617710,64572.152
617720,64552.215
617730,64421.918
617740,64466.934
617750,64466.445
617760,64525.469
617770,64585.953
617780,64523.191
617790,64531.863
617800,64617.527
617810,69315.898
617820,73535.852
617830,75206.250
617840,75763.359
617850,58884.934
617860,73299.367
617870,81779.383
617880,91582.961
617890,88603.578
617900,93238.055
617910,90126.992
617920,87573.102
617930,93610.258
617940,107130.305
617950,109729.219
617960,103346.148
617970,101022.789
617980,100146.859
617990,100704.055
618000,102600.820
618010,102378.594
618020,96668.469
618030,98705.781
618040,99124.867
618050,98752.164
618060,103791.313
